Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,BbAvH,BbAvD,BbAvA,HValue,AValue,HAcc,AAcc,HConv,AConv,HCurrentPoints,ACurrentPoints,FTHG_5Avg,FTAG_5Avg,HS_5Avg,AS_5Avg,HST_5Avg,AST_5Avg,HAcc_5Avg,AAcc_5Avg,HConv_5Avg,AConv_5Avg,HRating,ARating,Value_Diff,CurrentPoints_Diff,Rating_Diff,FTG_5Avg_Diff,S_5Avg_Diff,ST_5Avg_Diff,Acc_5Avg_Diff,Conv_5Avg_Diff
2016-2017,2016-12-26,Hull,Man City,0,3,A,10,16,3,6,9.42,5.56,1.32,0.0,0.9518512739350438,0.2999997000003,0.3749997656251465,0.0,0.18749988281257324,12,36,0.8,1.8,11.4,16.2,4.4,5.2,0.3891662831601474,0.3402735316090972,0.05999995333337112,0.11372654982147912,0.0,0.7505748720000001,-0.9518512739350438,-24,-0.7505748720000001,-1.0,-4.799999999999999,-0.7999999999999998,0.04889275155105022,-0.053726596488108
2016-2017,2016-12-26,Man United,Sunderland,3,1,H,26,7,9,4,1.22,6.48,14.79,0.9235789430341961,0.0,0.3461537130178027,0.571427755103207,0.11538457100593423,0.14285693877580175,30,14,1.4,0.6,13.6,11.8,5.2,3.2,0.37578402704295544,0.26590882819703754,0.11009794778146191,0.034848462695148484,0.349578226,-0.350344046,0.9235789430341961,16,0.699922272,0.7999999999999999,1.799999999999999,2.0,0.1098751988459179,0.07524948508631343
2016-2017,2016-12-27,Liverpool,Stoke,4,1,H,20,6,6,2,1.29,5.76,10.49,0.6112655178803039,0.0,0.299999850000075,0.33333277777870374,0.19999990000005,0.16666638888935187,37,21,2.2,1.2,16.2,11.4,4.2,4.0,0.2712455918517863,0.38511859328368087,0.15521873419071716,0.09595230123447906,0.324947709,-0.35084001,0.6112655178803039,16,0.6757877189999999,1.0000000000000002,4.799999999999999,0.20000000000000018,-0.11387300143189455,0.059266432956238096
2016-2017,2016-12-28,Southampton,Tottenham,1,4,A,9,17,2,5,2.89,3.24,2.57,0.2875671669445989,0.6524152381801565,0.22222197530891633,0.29411747404854466,0.11111098765445816,0.23529397923883574,24,33,1.0,2.2,15.4,21.8,5.0,8.6,0.32812303229525874,0.4004759686307827,0.06890751528850156,0.08793646861764057,0.44823103200000003,0.849825768,-0.36484807123555757,-9,-0.40159473599999995,-1.2000000000000002,-6.4,-3.5999999999999996,-0.07235293633552398,-0.01902895332913901
2016-2017,2016-12-30,Hull,Everton,2,2,D,13,20,4,7,4.2,3.4,1.98,0.0,0.39814092418804753,0.30769207100609924,0.3499998250000875,0.15384603550304962,0.099999950000025,12,26,0.6,1.4,11.4,10.4,4.2,3.6,0.3691663031601274,0.3305108282680075,0.03999997333335111,0.13031955251947816,0.0,0.100197865,-0.39814092418804753,-14,-0.100197865,-0.7999999999999999,1.0,0.6000000000000001,0.0386554748921199,-0.09031957918612704
2016-2017,2016-12-31,Chelsea,Stoke,4,2,H,18,5,7,2,1.27,5.84,12.21,0.8754863813229573,0.0,0.3888886728396262,0.39999920000160005,0.2222220987655007,0.39999920000160005,46,21,1.8,1.2,13.6,9.8,4.4,4.2,0.3259415246799106,0.4374994447577817,0.14543461882238456,0.11499987493070951,0.152728823,-0.35084001,0.8754863813229573,25,0.503568833,0.6000000000000001,3.799999999999999,0.20000000000000018,-0.11155792007787108,0.030434743891675053
2016-2017,2016-12-31,Leicester,West Ham,1,0,H,12,25,4,5,2.07,3.53,3.66,0.3070224198628868,0.3936158355810169,0.33333305555578707,0.199999920000032,0.08333326388894677,0.0,17,22,1.4,1.8,12.0,13.8,5.0,5.2,0.4169183940844265,0.38238062646668836,0.12033602712530167,0.15539667177517802,0.799983307,0.35134756100000003,-0.08659341571813012,-5,0.44863574599999995,-0.40000000000000013,-1.8000000000000007,-0.20000000000000018,0.034537767617738135,-0.03506064464987635
2016-2017,2016-12-31,Liverpool,Man City,1,0,H,5,9,1,2,2.35,3.48,3.05,0.6112655178803039,0.9518512739350438,0.19999960000080003,0.22222197530891633,0.19999960000080003,0.0,40,39,2.6,2.0,14.8,15.2,4.0,5.4,0.279393729204332,0.367654459790805,0.18040390486287877,0.13217891640666518,0.324947709,0.7505748720000001,-0.34058575605473984,1,-0.4256271630000001,0.6000000000000001,-0.3999999999999986,-1.4000000000000004,-0.08826073058647305,0.04822498845621359
2016-2017,2016-12-31,Man United,Middlesbrough,2,1,H,32,9,12,2,1.25,5.85,14.97,0.9235789430341961,0.0,0.3749998828125366,0.22222197530891633,0.0624999804687561,0.11111098765445816,33,18,1.8,0.8,15.4,9.6,5.4,3.0,0.3508971779509817,0.3216662880560356,0.12141016302070698,0.07249993218756488,0.349578226,0.0,0.9235789430341961,15,0.349578226,1.0,5.800000000000001,2.4000000000000004,0.0292308898949461,0.048910230833142096
2016-2017,2016-12-31,Southampton,West Brom,1,2,A,10,7,1,3,1.76,3.52,5.31,0.2875671669445989,0.0,0.0999999000001,0.4285708163274053,0.0999999000001,0.2857138775516035,24,23,1.0,1.2,13.8,8.6,4.0,2.0,0.2902145346234495,0.23608352138301814,0.0793650138574514,0.10069921560963765,0.44823103200000003,-0.35033764700000003,0.2875671669445989,1,0.7985686790000001,-0.19999999999999996,5.200000000000001,2.0,0.05413101324043135,-0.021334201752186255
2016-2017,2016-12-31,Swansea,Bournemouth,0,3,A,14,11,5,6,2.82,3.39,2.56,0.0,0.14435701388734087,0.35714260204099857,0.5454540495872277,0.0,0.2727270247936138,12,21,1.0,1.6,10.2,11.0,3.6,4.6,0.2999997321431154,0.43277267392833796,0.08214278507659882,0.1324181865659526,-0.25106343600000003,-0.548392375,-0.14435701388734087,-9,0.297328939,-0.6000000000000001,-0.8000000000000007,-0.9999999999999996,-0.13277294178522253,-0.05027540148935379
2016-2017,2016-12-31,Burnley,Sunderland,4,1,H,16,11,6,3,2.38,3.24,3.24,0.035575319622012234,0.0,0.3749997656251465,0.2727270247936138,0.24999984375009765,0.09090900826453795,20,14,1.0,0.8,9.8,12.0,3.8,3.8,0.40797565025097365,0.34686110143980853,0.11083317434054503,0.06341985045030883,0.0,-0.350344046,0.035575319622012234,6,0.350344046,0.19999999999999996,-2.1999999999999993,0.0,0.061114548811165126,0.0474133238902362
2016-2017,2017-01-01,Arsenal,Crystal Palace,2,0,H,22,7,7,4,1.33,5.45,9.57,0.8165647581989995,0.22259869374289473,0.31818167355378474,0.571427755103207,0.09090904958679565,0.0,37,16,2.2,1.6,16.2,9.0,6.2,3.8,0.3470211548666534,0.4212693235028381,0.14445074625503582,0.16285696261548507,0.7246789640000001,-0.30005833600000004,0.5939660644561048,21,1.0247373000000002,0.6000000000000001,7.199999999999999,2.4000000000000004,-0.07424816863618466,-0.018406216360449257
2016-2017,2017-01-01,Watford,Tottenham,1,4,A,6,19,2,6,5.49,3.8,1.67,0.1486010746711136,0.6524152381801565,0.33333277777870374,0.31578930747931183,0.16666638888935187,0.21052620498620792,22,36,1.0,2.8,10.2,22.8,4.0,8.4,0.40346952744371584,0.3592995467737555,0.08853230145155619,0.11832861168761835,-0.250205061,0.849825768,-0.5038141635090428,-14,-1.100030829,-1.7999999999999998,-12.600000000000001,-4.4,0.04416998066996036,-0.029796310236062162
2016-2017,2017-01-02,Middlesbrough,Leicester,0,0,D,9,10,1,4,2.73,3.1,2.85,0.0,0.3324268295401351,0.11111098765445816,0.3999996000004,0.0,0.0,18,20,0.8,1.4,8.2,11.0,2.6,4.8,0.31611071436779936,0.42476151038587506,0.08222213753095163,0.12523798094114924,0.0,0.799983307,-0.3324268295401351,-2,-0.799983307,-0.5999999999999999,-2.8000000000000007,-2.1999999999999997,-0.1086507960180757,-0.04301584341019761
2016-2017,2017-01-02,Everton,Southampton,3,0,H,17,12,6,3,2.23,3.3,3.45,0.3677145739402549,0.31136176188671677,0.3529409688582536,0.24999979166684028,0.1764704844291268,0.0,27,24,1.6,1.2,11.8,12.4,3.8,3.6,0.3082031719661952,0.2749204177376441,0.13493493896917821,0.0993649938574714,0.100197865,0.44823103200000003,0.05635281205353815,3,-0.34803316700000003,0.40000000000000013,-0.5999999999999996,0.19999999999999973,0.03328275422855109,0.035569945111706816
2016-2017,2017-01-02,West Ham,Man United,0,2,A,8,13,2,6,5.56,3.95,1.64,0.36427644987956276,1.0,0.24999968750039064,0.46153810650914884,0.0,0.15384603550304962,22,36,1.6,2.0,16.8,19.8,5.6,7.4,0.3623806704666348,0.385897194513449,0.13539669177515798,0.11391017911443821,0.35134756100000003,0.349578226,-0.6357235501204372,-14,0.0017693350000000385,-0.3999999999999999,-3.0,-1.8000000000000007,-0.023516524046814202,0.02148651266071977
2016-2017,2017-01-02,Man City,Burnley,2,1,H,14,11,3,3,1.16,8.07,17.76,0.8939328433491858,0.03851898085196496,0.21428556122459913,0.2727270247936138,0.1428570408163994,0.09090900826453795,39,23,1.8,1.8,14.2,10.2,4.8,4.2,0.34067033444438855,0.42583278704944305,0.11789321232502525,0.16083314309056457,0.7505748720000001,0.0,0.8554138624972208,16,0.7505748720000001,0.0,4.0,0.5999999999999996,-0.0851624526050545,-0.042939930765539314
2016-2017,2017-01-02,West Brom,Hull,3,1,H,8,17,5,6,1.75,3.57,5.25,0.0,0.0,0.6249992187509766,0.3529409688582536,0.37499953125058594,0.058823494809708936,26,13,1.0,1.0,7.8,12.8,2.0,4.6,0.26725227968977644,0.3640381618056065,0.10329658616123558,0.07076918043396103,-0.35033764700000003,0.0,0.0,13,-0.35033764700000003,0.0,-5.000000000000001,-2.5999999999999996,-0.09678588211583006,0.03252740572727454
2016-2017,2017-01-02,Sunderland,Liverpool,2,2,D,10,21,5,15,9.41,5.26,1.34,0.0,0.6618443637012105,0.49999950000050003,0.7142853741498219,0.1999998000002,0.09523804988664292,14,43,0.6,2.2,9.8,13.8,3.2,3.6,0.34686107664645394,0.25939370920443194,0.06341984218585729,0.1604038848629788,-0.350344046,0.324947709,-0.6618443637012105,-29,-0.6752917549999999,-1.6,-4.0,-0.3999999999999999,0.08746736744202199,-0.0969840426771215
2016-2017,2017-01-03,Bournemouth,Arsenal,3,3,D,12,14,6,4,4.44,3.72,1.82,0.13332509830564304,0.8841309823677581,0.49999958333368055,0.2857140816327988,0.24999979166684028,0.21428556122459913,24,40,1.4,1.6,10.8,16.8,4.2,5.6,0.40853026162346867,0.30539438708430644,0.12029698041351797,0.11000100492584297,-0.548392375,0.7246789640000001,-0.750805884062115,-16,-1.2730713390000001,-0.20000000000000018,-6.0,-1.3999999999999995,0.10313587453916223,0.010295975487674996
2016-2017,2017-01-03,Crystal Palace,Swansea,1,2,A,7,11,3,4,1.79,3.63,4.78,0.206513906903012,0.0,0.4285708163274053,0.3636360330581518,0.14285693877580175,0.1818180165290759,16,12,1.0,1.0,8.6,12.8,3.8,4.6,0.44666608439991295,0.3714282525513151,0.0961903700228102,0.08214278507659882,-0.30005833600000004,-0.25106343600000003,0.206513906903012,4,-0.04899490000000001,0.0,-4.200000000000001,-0.7999999999999998,0.07523783184859784,0.014047584946211375
2016-2017,2017-01-03,Stoke,Watford,2,0,H,17,9,5,2,1.88,3.51,4.37,0.0,0.1448474175787432,0.29411747404854466,0.22222197530891633,0.11764698961941787,0.0,21,22,1.2,1.0,8.8,8.0,3.8,3.4,0.4374993647580217,0.4113125881897477,0.1549997549309895,0.11010088026748477,-0.35084001,-0.250205061,-0.1448474175787432,-1,-0.10063494899999997,0.19999999999999996,0.8000000000000007,0.3999999999999999,0.026186776568274006,0.04489887466350473
2016-2017,2017-01-04,Tottenham,Chelsea,2,0,H,9,11,2,2,2.78,3.28,2.64,0.6025569760978322,0.9669869151378703,0.22222197530891633,0.1818180165290759,0.22222197530891633,0.0,39,49,2.6,2.0,21.0,15.2,6.6,5.0,0.31531458939205315,0.32371933924775587,0.12471957972567169,0.12987909857542468,0.849825768,0.152728823,-0.36442993904003806,-10,0.697096945,0.6000000000000001,5.800000000000001,1.5999999999999996,-0.00840474985570272,-0.005159518849752992
2016-2017,2017-01-14,Burnley,Southampton,1,0,H,9,20,3,5,3.56,3.29,2.2,0.035575319622012234,0.31136176188671677,0.3333329629633745,0.24999987500006252,0.11111098765445816,0.0,23,24,1.4,1.0,9.2,12.0,3.4,3.6,0.39287824669563165,0.2820632638260923,0.1415149681809575,0.08507928977583146,0.0,0.44823103200000003,-0.27578644226470456,-1,-0.44823103200000003,0.3999999999999999,-2.8000000000000007,-0.20000000000000018,0.11081498286953934,0.05643567840512603
2016-2017,2017-01-14,Hull,Bournemouth,3,1,H,14,8,3,6,3.24,3.45,2.27,0.0,0.14435701388734087,0.21428556122459913,0.7499990625011719,0.21428556122459913,0.12499984375019532,13,25,0.6,1.6,13.2,9.8,4.6,4.6,0.354626408910555,0.46147138244243757,0.04253390606255171,0.14676754082300245,0.0,-0.548392375,-0.14435701388734087,-12,0.548392375,-1.0,3.3999999999999986,0.0,-0.10684497353188255,-0.10423363476045074
2016-2017,2017-01-14,Leicester,Chelsea,0,3,A,7,8,2,3,5.78,3.87,1.64,0.3070224198628868,0.9669869151378703,0.2857138775516035,0.37499953125058594,0.0,0.37499953125058594,21,49,0.6,1.8,11.0,15.0,4.4,5.0,0.38476155038583504,0.3267496369979923,0.04523806094106923,0.11321244579763531,0.799983307,0.152728823,-0.6599644952749835,-28,0.647254484,-1.2000000000000002,-4.0,-0.5999999999999996,0.05801191338784273,-0.06797438485656608
2016-2017,2017-01-14,Sunderland,Stoke,1,3,A,14,14,3,6,3.0,3.34,2.46,0.0,0.0,0.21428556122459913,0.42857112244919826,0.0714285204081997,0.21428556122459913,15,24,1.0,1.4,9.6,9.8,3.8,3.8,0.41049737334073877,0.41298959567878385,0.10341980218589727,0.16186250007708375,-0.350344046,-0.35084001,0.0,-9,0.0004959639999999599,-0.3999999999999999,-0.20000000000000107,0.0,-0.0024922223380450803,-0.058442697891186474
2016-2017,2017-01-14,Tottenham,West Brom,4,0,H,21,3,11,0,1.32,5.23,11.25,0.6025569760978322,0.0,0.523809274376536,0.0,0.19047609977328583,0.0,42,29,3.0,1.6,20.4,8.2,6.2,2.8,0.293092373342679,0.3589188456621014,0.16916397478745496,0.17829649241135276,0.849825768,-0.35033764700000003,0.6025569760978322,13,1.200163415,1.4,12.2,3.4000000000000004,-0.0658264723194224,-0.009132517623897801
2016-2017,2017-01-14,Watford,Middlesbrough,0,0,D,12,5,5,1,2.49,3.1,3.16,0.13377802482860848,0.0,0.4166663194447338,0.19999960000080003,0.0,0.0,22,19,0.4,0.8,7.6,8.8,2.6,2.4,0.34666617333408545,0.2716663563429502,0.055555475308762,0.08222213753095163,-0.250205061,0.0,0.13377802482860848,3,-0.250205061,-0.4,-1.200000000000001,0.20000000000000018,0.07499981699113523,-0.02666666222218963
2016-2017,2017-01-14,West Ham,Crystal Palace,3,0,H,14,10,3,1,2.38,3.33,3.13,0.36427644987956276,0.2236017922025813,0.21428556122459913,0.0999999000001,0.21428556122459913,0.0,22,16,1.2,0.6,17.0,7.2,5.4,3.2,0.32666644470123185,0.44666602317555426,0.0782539162648373,0.08190464553305073,0.35134756100000003,-0.30005833600000004,0.14067465767698145,6,0.6514058970000001,0.6,9.8,2.2,-0.11999957847432241,-0.003650729268213429
2016-2017,2017-01-14,Swansea,Arsenal,0,4,A,12,14,3,6,6.38,4.55,1.51,0.0,0.8841309823677581,0.24999979166684028,0.42857112244919826,0.0,0.2857140816327988,15,41,0.8,1.6,12.2,15.4,4.4,5.2,0.3727269387547458,0.30539437347888043,0.0756492761374942,0.12428670220476992,-0.25106343600000003,0.7246789640000001,-0.8841309823677581,-26,-0.9757424000000001,-0.8,-3.200000000000001,-0.7999999999999998,0.06733256527586534,-0.048637426067275724
